Title,Video ID,Published At,Keyword,Likes,Comments,Views,avg_comment_likes,total_comment_likes,num_comments,avg_sentiment,pos_comments,neg_comments,neu_comments,year,month,dayofweek,is_weekend,video_age_days,title_len_chars,title_len_words,title_exclamations,title_questions,title_emojis,title_upper_words,title_uppercase_ratio,title_has_numbers,likes_per_1000_views,comments_per_1000_views,comments_to_likes_ratio,share_pos_comments,share_neg_comments,share_neu_comments,kw_animals,kw_apple,kw_asmr,kw_bed,kw_biology,kw_business,kw_chess,kw_cnn,kw_computer science,kw_crypto,kw_cubes,kw_data science,kw_education,kw_finance,kw_food,kw_game development,kw_gaming,kw_google,kw_history,kw_how-to,kw_interview,kw_literature,kw_lofi,kw_machine learning,kw_marvel,kw_mathchemistry,kw_minecraft,kw_movies,kw_mrbeast,kw_mukbang,kw_music,kw_news,kw_nintendo,kw_physics,kw_reaction,kw_sat,kw_sports,kw_tech,kw_trolling,kw_tutorial,kw_xbox,log_Views,log_Likes,log_Comments,log_total_comment_likes,log_avg_comment_likes,Viral
Most Embarrassing Moments in Sports - Funniest Moments in Sports History,MRdkdIfkBJ8,2022-05-31,sports,15872,156,4290144,13.9,139,10,1.3,5,2,3,2022,5,1,0,85,72,10,0,0,0,0,0.13114754098360656,0,3.6996427159554552,0.03636241580702186,0.009828629032258064,0.5,0.2,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15.271831089866808,9.672374831572242,5.056245805348308,4.941642422609304,2.7013612129514133,0
Fulham v. Brentford | PREMIER LEAGUE HIGHLIGHTS | 8/20/2022 | NBC Sports,UtgnaBDIcNo,2022-08-20,sports,2807,194,203084,194.9,1949,10,1.6,7,1,2,2022,8,5,1,4,72,11,0,0,0,4,0.6041666666666666,1,13.821866813732248,0.9552697405999487,0.06911293195582473,0.7,0.1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12.221379889597321,7.940227765145702,5.272999558563747,7.575584651557793,5.277604324950495,0
20 MUST SEE SPORTS MOMENTS,1_r0mhnxGN0,2020-06-14,sports,22288,451,11666184,5.5,55,10,1.8,8,0,2,2020,6,6,1,801,26,5,0,0,0,4,1.0,1,1.9104790392471094,0.03865874222453546,0.02023510409188801,0.8,0.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16.272205044219014,10.011848562206193,6.113682179832232,4.02535169073515,1.8718021769015913,1
Arsenal v. Leicester City | PREMIER LEAGUE HIGHLIGHTS | 8/13/2022 | NBC Sports,0dW3d3taopc,2022-08-13,sports,10119,664,891548,540.9,5409,10,2.0,10,0,0,2022,8,5,1,11,78,12,0,0,0,4,0.5660377358490566,1,11.349921709206907,0.7447720145185677,0.0656191323253286,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,13.70071567831948,9.222268942841456,6.499787040655854,8.596004371840527,6.295081482572068,0
How To Make a McDonald&#39;s Cheeseburger,SvOx7tA_Cv8,2022-07-04,how-to,135155,11354,2361410,2694.7,26947,10,1.7,7,0,3,2022,7,0,0,51,41,8,0,0,0,0,0.1935483870967742,1,57.23487238556625,4.80814428667618,0.08400725093411268,0.7,0.0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.674769879697875,11.814184945835697,9.337413454539659,10.20166436208055,7.899413189876176,0
How to Beat the SMART FISH in COLD SKIN,RIbMoJouce8,2022-08-23,how-to,14408,864,275924,630.1,6301,10,1.0,4,4,2,2022,8,1,0,1,39,9,0,0,0,4,0.6129032258064516,0,52.21727722126383,3.131297023818153,0.059966685174902834,0.4,0.4,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.527884368641084,9.575608290332934,6.762729506931879,8.74862232231722,6.447464328590194,0
How to Get Your Brain to Focus | Chris Bailey | TEDxManchester,Hu4Yvq-g7_Y,2019-04-05,how-to,315980,6186,13176819,2292.7,22927,10,1.7,7,0,3,2019,4,4,0,1237,62,10,0,0,0,0,0.22448979591836735,0,23.979990921936473,0.4694608008199855,0.019577188429647445,0.7,0.0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.39396978326865,12.663437364179096,8.73020559553099,10.040114150067954,7.7379215132001695,1
How To Make Every Sushi | Method Mastery | Epicurious,ZzLPUoetSHw,2022-07-21,how-to,44809,660,1341953,888.2,8882,10,2.0,10,0,0,2022,7,3,0,34,53,8,0,0,0,0,0.19047619047619047,0,33.39088626799895,0.49182050340064076,0.014729183869311968,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.109637318728076,10.710186607780189,6.493753839851686,9.0918946167697,6.7903221820900415,0
COMMON LIVING ROOM DESIGN MISTAKES + HOW TO FIX THEM,LWxUb_dwd-0,2021-12-12,how-to,22532,198,443909,14.1,141,10,2.0,10,0,0,2021,12,6,1,255,52,9,0,0,0,9,1.0,0,50.75815088227542,0.44603736351369316,0.008787502219066217,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.003377118164689,10.022736180354121,5.293304824724492,4.955827057601261,2.714694743820879,0
Body Language Expert Explains How to Show Confidence | WIRED,VRJzvJ5XPQI,2021-10-18,how-to,295514,5266,8378324,3658.4,36584,10,1.8,8,0,2,2021,10,0,0,310,60,9,0,0,0,1,0.24,0,35.27125472827262,0.6285266599859352,0.017819798723579933,0.8,0.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.941158571811204,12.596474875961292,8.569216219483389,10.50739359931813,8.205054478530466,1
Former FBI Agent Explains How to Read Body Language | Tradecraft | WIRED,4jwUXV4QaTw,2019-05-21,how-to,1165120,40435,44943014,15893.5,158935,10,0.9,3,4,3,2019,5,1,0,1191,72,11,0,0,0,2,0.27586206896551724,0,25.924385044581122,0.8996948891767694,0.03470457978577314,0.3,0.4,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.620905911923664,13.968335502249529,10.607475756273947,11.9762568844479,9.6737284164173,1
Alexa Chung Learns How To Dress The French Way | ALEXACHUNG,ZRjKX1-ilwo,2019-10-11,how-to,136929,3323,5249373,4809.6,48096,10,1.4,6,2,2,2019,10,4,0,1048,59,10,0,0,0,1,0.3958333333333333,0,26.084829559644554,0.6330279825800148,0.02426805132586961,0.6,0.2,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.473619389363142,11.82722512532628,8.10892415597534,10.78097508408639,8.478577095445145,1
How to Write Less but Say More | Jim VandeHei | TED,v6BmurUpiN0,2022-08-22,how-to,2048,193,58330,15.5,155,10,1.6,7,1,2,2022,8,0,0,2,51,10,0,0,0,1,0.2894736842105263,0,35.11057774729984,3.3087605006000342,0.09423828125,0.7,0.1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.97388896343752,7.6251071482389,5.267858159063328,5.049856007249537,2.803360380906535,0
How to gain control of your free time | Laura Vanderkam,n3kNlFMXslo,2017-02-07,how-to,169217,2295,7370713,545.9,5459,10,1.7,7,0,3,2017,2,1,0,2024,55,10,0,0,0,0,0.06818181818181818,0,22.95802319260023,0.31136743487366825,0.013562467128007233,0.7,0.0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.813025138713192,12.038943103474715,7.738923757439457,8.605204068738951,6.304265970352727,1
How to Deal with Difficult People | Jay Johnson | TEDxLivoniaCCLibrary,kARkOdRHaj8,2018-10-18,how-to,56460,2118,3745331,640.2,6402,10,0.8,2,4,4,2018,10,3,0,1406,70,9,0,0,0,0,0.22413793103448276,0,15.074769092504775,0.565504090292687,0.037513283740701384,0.2,0.4,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.136020822539523,10.9413054133049,7.6586995582682995,8.764521909518802,6.463341420735398,0
How to Raise Successful Kids -- Without Over-Parenting | Julie Lythcott-Haims | TED,CyElHdaqkjo,2016-10-04,how-to,78076,1822,2947659,615.1,6151,10,1.3,6,3,1,2016,10,1,0,2150,83,12,0,0,0,1,0.2,0,26.48746004880483,0.6181176316527794,0.023336236487524975,0.6,0.3,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.896522193211304,11.265450798217678,7.508238774678663,8.72453251118548,6.423409288020525,0
How To Beat EVERY DEATH GAME In &quot;Die Now&quot;,joAOl1CVlpE,2022-07-31,how-to,28603,1300,855958,956.7,9567,10,1.2,4,2,4,2022,7,6,1,24,51,11,0,0,0,3,0.5128205128205128,0,33.416359213886665,1.5187661076828536,0.045449777995315174,0.4,0.2,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.65997775678051,10.261301847168287,7.170888478512505,9.166179476190413,6.864534576527574,0
How To Fix a Water Damaged Laptop,115amzVdV44,2020-08-18,how-to,910553,81975,52061447,8008.4,80084,10,1.4,6,2,2,2020,8,1,0,736,33,7,0,0,0,0,0.2222222222222222,0,17.489967192037515,1.574581666929081,0.09002770843652154,0.6,0.2,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.76793527120459,13.721808484463633,11.314181800479554,11.290843849602396,8.988371130889742,1
How to Levitate,z2I5J1ArmeM,2020-11-07,how-to,49642,1589,3750968,427.9,4279,10,1.7,8,1,1,2020,11,5,1,655,15,3,0,0,0,0,0.15384615384615385,0,13.234450413866501,0.42362398186281514,0.03200918577011402,0.8,0.1,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.137524764567063,10.812612672625372,7.371489295214277,8.361708288575842,6.061223791522835,0
How To BRAINWASH Yourself For Success &amp; Destroy NEGATIVE THOUGHTS! | Dr. Joe Dispenza,La9oLLoI5Rc,2018-06-12,how-to,338470,9618,14322764,1953.3,19533,10,1.9,9,0,1,2018,6,1,0,1534,89,13,1,0,0,3,0.4788732394366197,0,23.631611887202777,0.671518430381175,0.028416107779123703,0.9,0.0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.477360787450134,12.732193695581687,9.171495588152615,9.879911816007422,7.577787352036031,1
"How To Beat EVERY $1,000,000,000 DEATH GAME In &quot;Zero&quot;",0R4Bk73HDLk,2022-08-14,how-to,46638,2210,1902823,622.8,6228,10,1.4,4,0,6,2022,8,6,1,10,63,14,0,0,0,3,0.5135135135135135,1,24.509899239183046,1.1614322509240218,0.04738625155452635,0.4,0.0,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.458849656452102,10.750192379971189,7.701200180857446,8.736971085254146,6.435829804173703,0
Why You&#39;re Always Tired (and how to fix it),RpaxxN8jTHo,2022-06-15,how-to,80596,2415,1606273,873.3,8733,10,1.4,6,2,2,2022,6,2,0,70,47,11,0,0,0,0,0.125,1,50.17577958416782,1.5034804170897476,0.02996426621668569,0.6,0.2,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.289427769148283,11.297216706958334,7.789868559054706,9.074978734045507,6.773423566186845,0
How to Survive a Drone Swarm,rnwiG7USp9c,2022-08-24,how-to,554,60,15329,4.4,44,10,1.2,3,1,6,2022,8,2,0,0,28,6,0,0,0,0,0.17391304347826086,0,36.14064844412551,3.914149650988323,0.10830324909747292,0.3,0.1,0.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.63756697186586,6.318968113746434,4.110873864173311,3.8066624897703196,1.6863989535702288,0
The first 20 hours -- how to learn anything | Josh Kaufman | TEDxCSU,5MgBikgcWnY,2013-03-14,how-to,723998,14759,31858250,4397.9,43979,10,1.8,8,0,2,2013,3,3,0,3450,68,11,0,0,0,0,0.1836734693877551,1,22.725604827634914,0.4632708952939976,0.02038541542932439,0.8,0.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.276806964517466,13.49254529015143,9.599676098154463,10.691490264108753,8.389109788651144,1
How To Master 5 Basic Cooking Skills | Gordon Ramsay,ZJy1ajvMU1k,2016-03-07,how-to,665269,25869,36467409,1088.6,10886,10,1.8,8,0,2,2016,3,0,0,2361,52,9,0,0,0,0,0.1951219512195122,1,18.24283704937743,0.7093731282088069,0.038885022449565515,0.8,0.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.411929542988545,13.407948252273783,10.160839275180075,9.29532469588118,6.993565935395248,1
HOW2: How To Do 100 Things! [Saturday Supercut],kmhvZ8kVdG4,2018-02-24,how-to,70465,17616,10097646,304.6,3046,10,1.5,6,1,3,2018,2,5,1,1642,47,8,1,0,0,1,0.28125,1,6.978359114589678,1.7445650204017846,0.24999645213935998,0.6,0.1,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.127812984372664,11.162885602967474,9.77661962392714,8.021912778985708,5.722277057292366,1
How To Sell On Amazon As A Beginner Under 15 Minutes,QGE6r0KvEFo,2022-08-23,how-to,600,55,10671,1.8,18,10,1.4,5,1,4,2022,8,1,0,1,52,11,0,0,0,0,0.25,1,56.22715771717739,5.154156124074595,0.09166666666666666,0.5,0.1,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.275378768155404,6.398594934535208,4.02535169073515,2.9444389791664403,1.0296194171811581,0
How to Start a Blog in 2022 | By Sophia Lee,m7Jw3a7CpNA,2021-12-03,how-to,32092,181,425850,19.8,198,10,1.9,9,0,1,2021,12,4,0,264,43,10,0,0,0,0,0.21428571428571427,1,75.35986849829753,0.4250322883644476,0.005640034899663467,0.9,0.0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.961844798811157,10.376393216801882,5.204006687076795,5.293304824724492,3.0349529867072724,0
How To Be Effortlessly Confident,KmOAznOQX-g,2019-07-29,how-to,347137,7750,13590001,5839.8,58398,10,1.7,7,0,3,2019,7,0,0,1122,32,5,0,0,0,0,0.17857142857142858,0,25.543559562651982,0.5702722170513453,0.022325479565704607,0.7,0.0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.42484493329435,12.757477674393986,8.955577146281511,10.975054045382041,8.672623052741876,1
